-6.029979503138388708e+01,-2.555435547978021020e+02,-1.430134767288301134e+02,-1.172988905076051083e+02,-4.916934770354068007e+01,-1.242665582362093346e+02,-1.108408246147169933e+02
-5.813347792252695001e+01,-2.861365856338161393e+02,-1.446585463985890101e+02,-1.340324453226994876e+02,-5.026890379242281170e+01,-1.286123062484393813e+02,-1.033406006927767322e+02
-6.005633216838041477e+01,-2.751860875494357401e+02,-1.662984016595816286e+02,-1.459358431576421253e+02,-5.957799509984153019e+01,-1.227701233542250066e+02,-1.217495388707490633e+02
