-1.364665101160395295e+02
-4.378420429728498675e+02
-9.579074528655779375e+01
-4.309434570359697432e+02
-4.607441623579568954e+02
-2.957563620073497646e+02
-2.895581753410471038e+02
-5.714586284330761146e+02
-7.207305053716054033e+01
