nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.609726692314498564e+01,-2.398990855594331038e+02,-5.421024845896002375e+01,nan,nan,-1.194257496886626200e+02,-1.184600260667718459e+02,-3.580320494520248076e+02,-5.900301141092425894e+01
-6.837064429610225602e+01,-2.341719413347552461e+02,-5.850515296407735377e+01,-4.148225995196065128e+02,-2.913676401520469881e+02,-1.161604488323139748e+02,-1.180284628066433754e+02,-3.573602228707331392e+02,-6.041122783244686190e+01
