-3.075200430090293580e+01
-1.217384255528417185e+02
-3.025109575779557503e+01
-5.683344710756011153e+01
-6.395786788933921940e+01
-1.936755579000970613e+02
-3.163956556638764184e+01
-1.239345916607335880e+02
-2.972818043631385265e+01
-1.740799119585174424e+02
-5.942688466135439995e+01
-6.656272821069225643e+01
-1.960355145037804334e+02
-3.693872033024888424e+01
-3.300118930666830153e+01
-1.232091570768748028e+02
-3.509592850156690957e+01
-2.784916701565420567e+02
-1.786407549243988626e+02
-5.328880796742543424e+01
-6.304089086913482021e+01
-1.872237501387907628e+02
-3.715312058486333058e+01
-1.099824247596250757e+02
-2.256558929729788190e+02
-1.191970115853956287e+02
-8.935913238407418646e+01
-2.450665384190998353e+01
-1.181939438806413705e+02
-1.139199341294555268e+02
-1.038867760690091728e+02
-2.595665342564161051e+02
-1.277361774138610286e+02
-8.709602570650005759e+01
-2.571487713452746959e+01
-1.197087812498064068e+02
-1.127020037212731154e+02
-1.082498447896938245e+02
-2.548673338397554744e+02
-1.262356229599681257e+02
-1.116828479561330454e+02
-2.806224988994100045e+01
-1.207452172437584323e+02
-1.127754600683789192e+02
