nan
nan
nan
nan
nan
nan
nan
nan
nan
-2.797187143927049533e+02
nan
nan
nan
-3.168577934264439477e+02
-2.770611783502582739e+02
-2.980689659513127481e+02
-2.844574003669539479e+02
-2.452073277874326607e+02
-3.017135118648140519e+02
-3.094658566115267035e+02
-3.218883850885003994e+02
