nan,nan,nan,nan,nan,nan,-2.027187871357405982e+02
-1.040257502064402644e+02,nan,-2.872798584250973590e+02,-2.607650186151842036e+02,-8.144423997515285407e+01,nan,-2.047973389996649303e+02
-1.079657048262746457e+02,-4.982553402614789206e+02,-2.908934970961621502e+02,-2.630951285052591970e+02,-8.598110489994638783e+01,-2.219819588586336181e+02,-1.952686245629225823e+02
