nan,nan,nan,nan,nan,nan,-2.081459593081194157e+02
-1.864098079001466601e+02,nan,-2.313462454445148069e+02,-1.787471423180255101e+02,-4.847715883084871535e+01,nan,-2.072628957496854980e+02
-1.948422798222046310e+02,-4.639891590549502780e+02,-2.379868637450353503e+02,-1.814405985098676695e+02,-4.869779371974196636e+01,-2.138174649343157228e+02,-2.121709490536577221e+02
