nan,nan,nan,nan,nan,nan,nan,nan,nan
-6.525940673731378183e+01,-2.143178778691269883e+02,-4.550538024888346200e+01,nan,nan,-1.302467327134700383e+02,-1.724053129177198684e+02,-3.626946980263015803e+02,-4.808521667791310961e+01
-9.005673890599241815e+01,-2.277853420816610992e+02,-5.126150266130363065e+01,-3.534510437035521022e+02,-4.047745479394724839e+02,-1.665411323232809764e+02,-1.809302542734072006e+02,-3.272335549895329905e+02,-4.165197321421860721e+01
